2015-09-20,8893,15186,11633,21235,723,4246,8653,16402,4722,42612,1650,26858,11794,8590,320,114,910,2562,271,228,160,0,0,2526,66,32,57,12
2015-09-21,8893,15186,11633,21235,723,2216,6465,16402,4722,38413,1650,26858,11794,8590,2256,89,1537,1757,76,171,340,210,0,2526,66,32,57,12
2015-09-22,8893,15186,11633,21235,3496,1955,6465,16402,3706,38413,1650,26858,11794,8590,2256,89,1330,1757,76,171,158,0,0,2526,66,32,57,12
2015-09-23,8893,20626,11633,21235,1176,1955,6465,16124,4194,38413,1650,26858,11794,8590,2256,89,1194,749,76,171,158,0,0,2526,66,288,57,0
2015-09-24,12332,14153,12793,12659,2983,1955,6465,16124,2525,27147,418,18199,11794,8590,2256,89,1741,1031,152,171,158,0,0,2713,66,32,57,0
2015-09-25,8893,14153,12793,12659,2983,1955,6465,10244,2525,27147,418,18199,5239,8590,2256,89,1741,3406,95,171,340,0,42,3027,66,32,57,0
2015-09-26,8893,20626,11633,21235,2983,1955,6465,16402,4194,38413,418,26858,11794,8590,2256,89,1194,5758,95,171,340,210,0,2526,66,32,57,12
2015-09-27,8893,20626,11633,19137,2983,1955,6465,16124,4194,38413,1650,26858,2991,8590,2256,89,1194,5758,95,171,340,120,0,2526,66,32,57,12
2015-09-28,8893,14153,12793,12659,2983,1955,4951,10244,2525,27147,418,18199,11794,8590,2256,89,1741,1031,152,171,158,0,0,3027,66,128,57,12
2015-09-29,8893,14153,12793,12659,2983,1955,4951,10244,2525,27147,418,18199,5239,8590,1715,89,1741,1031,152,171,158,0,0,3027,66,128,57,12
2015-09-30,8893,14153,12793,12659,2983,1955,4951,10244,2525,27147,418,18199,2805,8590,2256,89,1741,2109,152,171,160,216,0,3027,66,128,57,12
2015-10-01,8893,14153,12793,12659,2983,1955,4951,10244,2525,27147,550,18199,2805,8590,1715,179,1741,1754,95,171,158,216,0,2526,66,128,57,12
2015-10-02,8893,14153,12793,12659,2983,1955,8765,16124,2525,27147,418,18199,11794,8590,2256,89,1741,3406,95,171,158,0,0,3027,66,32,57,12
2015-10-03,8893,15186,20106,21235,2983,1955,6465,16402,4194,38413,1650,26858,11794,8590,2256,89,1997,4671,76,171,158,210,0,2526,66,32,57,12
2015-10-04,8893,15186,11633,19137,2983,1955,6465,16124,4194,38413,1650,26858,11794,8590,2256,89,1194,5758,76,171,158,210,0,2526,66,32,57,12
2015-10-05,8893,14153,12793,12659,2983,2355,4951,10244,2525,27147,550,18199,2479,5484,1932,418,1741,3406,693,57,340,0,42,2713,66,128,57,12
2015-10-06,5450,14153,12793,12659,2983,2355,7318,10244,2525,37282,550,18199,2644,5484,1715,114,1741,1098,271,57,340,0,42,3027,66,32,57,12
2015-10-07,8893,14153,12793,12659,2983,2355,4951,10244,2525,27147,418,18199,11794,6130,1932,114,1741,3406,271,57,340,0,42,2713,66,32,57,12
2015-10-08,8893,14153,12793,12659,2983,2355,4951,10244,2525,37282,1650,18199,4252,6130,1715,418,1741,3406,271,57,340,0,42,2713,66,32,57,67
2015-10-09,8893,8469,12793,13742,2983,3880,8653,8341,3117,42612,550,9397,2479,6130,320,114,580,1098,271,76,120,0,42,2526,66,32,57,12
2015-10-10,8893,33543,20106,19137,2983,6483,8653,8341,4194,42612,1650,26858,11794,5028,320,114,910,2562,271,228,317,0,0,2526,66,32,57,12
2015-10-11,8893,34865,11633,21235,2983,6483,8653,8341,4194,42612,1650,26858,11794,5028,320,114,910,2562,271,228,317,0,0,2526,66,32,57,12
2015-10-12,8893,34865,11633,21235,2161,6483,8653,8341,4194,42612,1650,26858,11794,5028,320,114,910,2562,271,228,317,0,0,2526,66,288,57,12
2015-10-13,8893,14153,12793,12659,2983,2355,10724,16124,2525,42612,1650,18199,11794,6130,240,114,580,1098,693,57,340,0,42,3027,66,128,57,12
2015-10-14,8893,14153,12793,12659,2983,2355,6197,10244,2525,42612,1650,18199,11794,6130,320,114,580,5306,271,57,158,0,42,3027,66,32,57,12
2015-10-15,5301,14153,12793,12659,2983,1391,4951,10244,2525,27147,550,8306,11794,6130,1715,228,1741,3406,693,57,158,154,42,2526,66,57,56,12
2015-10-16,9141,14153,12793,12659,2983,3880,8112,10244,2525,37282,550,9397,11794,6130,240,114,580,1098,271,57,160,0,42,2526,66,32,56,12
2015-10-17,8336,20626,11633,19137,2983,3597,15623,10244,4194,37282,1650,26858,11794,6844,240,114,910,2562,271,228,160,0,0,2526,66,32,54,12
2015-10-18,9605,15186,11633,21235,2161,6483,8644,16124,3706,42612,1650,26858,11794,6844,320,114,910,2562,271,228,160,0,0,2526,66,288,54,67
2015-10-19,13089,14153,12793,12659,2983,3880,4951,10244,2525,27147,418,9397,11794,6130,1932,418,1536,3406,271,57,158,0,42,3027,66,128,56,12
2015-10-20,9127,14153,12793,12659,2983,3880,7318,10244,4514,37282,550,9397,11794,5484,240,418,580,1098,271,0,340,0,42,3027,66,128,56,0
2015-10-21,8893,14153,12793,12659,2983,3880,8112,10244,4514,37282,550,9397,11794,6130,240,266,580,1098,271,57,340,0,42,2526,66,128,56,12
2015-10-22,5450,14153,8472,12659,2983,10744,4951,10244,4514,19284,550,9397,11794,6265,1715,190,1330,3284,271,0,496,126,42,3027,66,128,372,0
2015-10-23,5146,14153,8472,12659,2983,10744,8765,10244,4514,19284,418,9397,11794,5152,1379,0,1330,3827,60,0,137,216,42,2526,66,96,104,0
2015-10-24,5451,15186,20106,21235,1176,6483,6465,16402,4722,19284,1650,26858,11794,8428,1379,101,1537,2109,60,0,137,0,0,2526,66,735,104,0
2015-10-25,5451,15186,11633,21235,2983,6483,6465,10244,4722,19284,418,26858,14175,8428,1379,101,1330,3125,60,0,137,0,0,2526,66,735,104,0
2015-10-26,5146,14153,8472,12659,2983,10744,4951,10244,4514,19284,550,9397,11794,5152,3276,114,1330,2109,271,95,496,216,42,3027,66,106,104,0
2015-10-27,5286,14153,12793,12659,2983,10744,4951,10244,2525,27147,550,9397,11794,5152,1715,266,1741,2274,271,57,340,216,42,3027,66,128,56,0
2015-10-28,4966,14153,8472,12659,2983,10744,4951,5646,2525,19284,550,9397,11794,5152,1379,266,1330,3827,271,0,496,216,42,2473,66,128,104,0
2015-10-29,5286,10390,12793,12659,2983,10744,4951,10244,4514,27147,418,9397,11794,5152,2256,38,1330,2274,60,57,137,216,42,3027,66,32,56,0
2015-10-30,9141,14153,12793,12659,723,3029,4951,10244,4514,27147,418,9397,11794,5152,2256,0,1537,3827,60,57,496,126,42,2526,66,398,56,12
2015-10-31,8153,20626,20106,21235,723,4246,6465,16124,4722,38413,1650,26858,11794,7621,2256,101,1537,3125,60,228,496,0,0,2526,66,398,54,12
2015-11-01,8153,15186,11633,21235,723,4246,6465,16402,4722,38413,1650,26858,11794,7198,2256,101,1537,568,60,228,496,0,0,2526,66,398,54,12
2015-11-02,5286,14153,12793,12659,723,2585,8765,10244,4514,27147,1650,9397,11794,5152,2256,418,1330,3827,60,0,496,216,42,2526,66,32,56,33
2015-11-03,5451,15186,11633,21235,723,2216,6465,16124,3246,19284,744,26858,11794,8428,1528,101,1330,568,57,0,137,0,0,2526,66,398,104,0
2015-11-04,6304,12440,8472,12659,723,2216,4951,10244,4514,19284,566,9397,10659,5152,271,0,1330,594,103,95,51,216,0,2526,66,398,90,0
2015-11-05,6304,10390,8472,12659,2983,10744,4951,10244,4514,19284,566,9397,2805,6265,271,101,1330,594,52,0,51,216,0,3027,66,398,90,0
2015-11-06,8842,11752,8472,12659,2983,10744,10581,8341,4514,19284,566,9397,11794,6746,417,101,1537,2143,52,0,51,126,0,3027,66,0,60,0
2015-11-07,8842,11752,20106,21235,2161,6483,10581,8341,4722,19284,779,26858,11794,5868,520,101,1537,2143,52,0,51,0,112,2526,66,0,60,0
2015-11-08,8842,11752,11633,19137,2983,6483,10581,8341,4722,19284,744,17563,11794,6746,250,101,1330,2143,52,0,51,0,112,2526,66,0,60,0
2015-11-09,13702,8469,12793,12659,2983,3029,8499,8341,4071,27147,566,9397,11794,6746,624,68,1330,2274,60,57,51,216,0,2628,66,0,56,0
2015-11-10,13702,10390,12793,13742,723,3029,10581,8341,4514,27147,566,9397,10659,5868,624,68,1330,2274,52,0,51,216,33,2628,66,0,56,0
2015-11-11,13702,10390,12793,13742,890,3029,10581,8341,4514,27147,566,9397,10659,5868,624,68,1330,2274,52,0,51,216,33,2628,66,0,56,0
2015-11-12,13702,10390,12793,12659,521,2990,4951,10244,4514,27147,566,9397,7532,5868,271,0,1330,2274,52,57,51,216,0,2628,66,0,56,33
2015-11-13,13702,14153,12793,12659,723,2990,6465,10244,4514,27147,566,9397,11794,5868,624,0,1330,2274,52,57,51,216,0,3027,66,0,57,12
2015-11-14,13702,15186,11633,21235,723,2990,6465,16124,4514,38413,779,26858,11794,6746,437,0,1330,1261,52,228,51,0,0,2526,66,0,57,12
2015-11-15,13702,20626,11633,21235,723,2990,6465,16124,4514,38413,744,26858,11794,6746,437,0,1330,1261,52,228,51,0,0,2526,66,0,57,12
2015-11-16,13702,10390,12793,12659,723,2990,6465,10244,4514,27147,566,9397,11794,6746,624,68,1330,2274,52,57,51,216,0,3027,66,0,57,12
2015-11-17,13702,8469,12793,12659,723,2990,10581,4717,4514,27147,566,9397,2805,6746,271,68,1330,1280,52,57,51,216,0,2628,66,0,56,12
2015-11-18,13702,10390,12793,12659,890,2990,3343,4717,4514,27147,566,9397,7028,6746,271,68,1330,1280,52,57,51,216,33,2628,66,0,56,12
2015-11-19,6304,14153,12793,12659,890,2990,4951,4656,4514,27147,566,9397,11794,6265,271,0,1330,1591,52,0,51,216,0,3027,0,398,56,0
2015-11-20,8675,14153,8472,12659,723,2585,8765,16124,4514,19284,566,9397,11794,5152,520,0,1537,594,52,0,51,126,0,2526,66,398,104,0
2015-11-21,8675,20626,20106,21235,723,4246,6465,16402,4722,19284,744,26858,11794,8428,520,0,1537,568,52,0,51,0,49,2526,66,398,104,0
2015-11-22,8675,20626,11633,21235,723,4246,6465,16402,4722,19284,744,26858,11794,8428,520,0,1330,568,52,0,51,0,112,2526,66,398,104,0
2015-11-23,13702,20626,11633,21235,2983,4246,6465,16124,4514,38413,744,26858,11794,7198,520,0,1330,1261,52,228,51,0,33,2526,66,0,54,0
2015-11-24,8675,14153,12793,12659,2983,10744,6465,5646,3540,27147,566,9397,11794,5152,271,0,1330,2274,52,0,51,216,0,2526,66,398,56,33
2015-11-25,8675,14153,8472,12659,2983,10744,8765,10244,4210,19284,566,9397,10659,5153,416,0,1330,594,103,0,51,216,33,3027,66,398,104,0
